label,text,label_enc
Not-Hope,@ನಂದಿ ಪಾರ್ಥಸಾರಥಿ ನಂದಿನಿ ಪಾರ್ಥ ಸಾರಥಿ ನಿನ್ ತುಲ್ಲು ಗೊಬ್ಬರ,1
Not-Hope,ಹೌದು ಹುಲಿಯ,1
Not-Hope,ಶಾತ ದಾಗರ್ ಫಾನ್ಸ್,1
Not-Hope,ಹಾಂಡ್ಸ್ ಅಪ್ ಅನ್ನೋ ಪದ ಇದೆ ಅಲ್ವಾ 🤔,1
Hope,ಎಲ್ಲರೂ ನಾಳೆ ಅವನ ದರ್ಶನಕ್ಕೆ ಕಾಯುತಿದ್ದಾರೆ ಯಾರವನು???ನ್ಅವನೇ ಶ್ರಿಮನ್ನಾರಾಯಣನ್ನಾಳೇನೇ ಅವನ ದರ್ಶನ ಯಾರ್ಯಾರು ಪಡೆಯುವಿರಿ,0
Not-Hope,ಜೈ ಕರ್ನಾಟಕ. ಜೈ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ.,1
Not-Hope,ಲೂ ಬಚ್ಚ ಕೌರಾ ಹೊಲ್ಲೆ ಅವರು,1
Not-Hope,@ᴍᴏᴠɪᴇಸ್ ಸ್ᴛᴜᴅɪᴏ ಯೆನ್ ಬೇಕಾದ್ರು ಬೈಕೊ....ನಾನ್ ಯಾವ್ ಹೆರೊ ಬ್ಲೈಂಡ್ ಫಾನ್ ಅಲ್ಲಾ.... ನಿನ್ ಥಾರ....,1
Hope,ರಾಮ ರಾಮ  ತುಸು  ಧಕ್ಷ  ವೃತ  ಜಾರಿಪ.  . .,0
Not-Hope,ಟಿಕ್ ಟಾಕ್ ಅಲ್ಲಿ ಇರೋ ನನ್ ಶತ್ರು ಗಳಿಗೆ ಸರಿಯಾಗಿ ಕೊಟ್ಟಿ ಇದೀಯ ಎವರ್ ದೊಡ್ಡ ಸೂ ಗಳು,1
Not-Hope,ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,1
Not-Hope,ಲೆ ಬಿಂದು ನಾಯಿ ಫೋನ್ ಆಲ್ ರಾಡಿ ತೊಗೊಂಡ ಆಯ್ತ ಅವರ್ಗೆ ಅದರ ಲಾಬಾ ಸಿಕತು ಆದರೆ ಟಿಕ್ ಟೋಕ್ ಎಂಡ್ ದಿನಾ ಅವರಗೆ ಲಾಬಾ ಬರತ್ತೆ ಎನ್ನ ಮೇಲೆ ಯಾವ ವಸ್ತು ಟೊಗೊ ಬೇಡಾ ಚೀನಾ ವಸ್ತು ನಿನು ಟೊಗೊ ಬೇಡಾ ನಾನ ಅಂತು ತಿರಗಿ ನೋಡಲ್ಲ ನಿ ಅಲೆ ತೂ,1
Not-Hope,ನಮಾ ವಿಲ್ಲಗೆ ಗೆ ಬಂದಿದ್ರು,1
Not-Hope,ರಮಾ ರಮಾ ತುಸು ರುಥಾ ಜಾರಿಪ,1
Hope,ನಗು ಬರಲ್ಲ ಅಂತ ಹೇಳಿ ನಗುಸ್ತಿರಲ್ಲ ಬ್ರೊ,0
Not-Hope,ಯಾಕ ಅಣ್ಣ ಡಿಫರೆನ್ಸ್ ಮಾಡ್ತೀರ ಆಪ ಆಪಣೆ ಮಾಗಾ ಮಗನೆ ಬೋತ್ ಅರೆ ಗುಡ್ ನ್ಲೈ,1
Not-Hope,ಸೂಪರ್ ಸೋಂಗ್ ಗುರು,1
Not-Hope,ಇ ಎಚ್ವಿ ಒನೆ ಡಬ್ಟ್ ಗೇ ಗು ಇವರಿಗೂ ಇಎನ್ ಡಿಫರೆನ್ಸ್ ಹೇಳಿ,1
Not-Hope,ಯಾಯಾಯಯಾಯ ಹಿಟ್ ಸಾಂಗ್ಗ್,1
Hope,ನೀವು ತುಂಬ ಸೂಪರ್,0
Not-Hope,ಈ ಹಾಡಿಗೆ ನನ್ನ ಕಡೆಯಿಂದ ಹಾಂಡ್ಸ್ ಒಎಫ್,1
Not-Hope,ಒಸಮ್ ಬ್ರೋ ಬಿಗ್ ಫಾನ್,1
Not-Hope,ವ್ಹೋ ಹತೆ ರಶ್ಮಿಕಾ ಮಂಡನ ಲೈಕ್ ಹಿಯರ್,1
Not-Hope,ನಾನು ಬೆಂಗಳೂರಿನ ಮುಂಬರುವ ಡಿಜೆ / ನಿರ್ಮಾಪಕ,1
Hope,ಕೆ ಜಿ ಎ ಪ್ ಮುಗಿದ ಮಾೄಲ ಇದ  ಕನಡದ ಛರಿತ್ರೇ ಸಿನಿಮಾ,0
Hope,ಒಲಾ ಮರ್ಮಾ? ಲೀಯ್ ತು ಒಲಾ ನಾ ಪ್ರೊಮೋಟ್ ಮಾಡೋಕೆ ಇಷ್ಟ್ ಡಾಡ್ ಮೆಸೇಜ್ ಹಕ್ತ್ಯೇನೋ? ದ್ ಬೂಸ್ ಫಾನ್ಸ್ ನಾ ನೋಡಿ ಕಲ್ತ್ಕೊ.....ಅವ್ರೆಲ್ಲಾ ಹುಟ್ಟಿದಾಗ್ಲೇ ಅಮ್ಮನ್ ಅಕ್ಕನ್ ಅಂಥ ಪುರೆ ಕನ್ನಡ ವರ್ಡ್ಸ್ ಕಲ್ತು ಬಂದಿರೋದು......,0
Not-Hope,ಚೆನ್ನಾಗಿದೆ ಎನೊ ಸಸ್ಪೆನ್ಸ್ ಇದೆ,1
Not-Hope,ಲೆ ಬಿಂದು ತುಡುಗಿ,1
Not-Hope,@ನವೀನ್ ಕುಮಾರ್ ಯಾದವ್ ಲೋ ತಮ್ಮ ನಾನು ಕಾಪಿ ಮಾಡಿದರೆ ಅಂಥ ಯೆಲ್ಲೊ ಹೇಳಿದಿನಿ.. ರತಶಾಸನ್ ಮೂವಿ ಬಿಜಿಎಂ ಇನ್ಸ್ಪಿರೇಷನ್ ಇಂಧ ಇಧ್ನ ಮಾಡಿದರೆ ಅಂದಿರೋಧು.. ನಾವ್ ಯಾವ್ ತೆಲುಗು ಮೂವಿ ನು ನೋಡಲ್ಲ ಕನ್ನಡಕೆ ಮೊದಲ ಅಧ್ಯಥೆ ನಮ್ಧು,1
Hope,ಸೂಪರ್ಬ್ ಬ್ರೋ ಉರ್ ರೈಟಿಕ್ಟೋಕರ್ಸ್ ಗೆ ಸರಿಯಾಗ್ ಹೇಳಿದ್ದೀರ,0
Not-Hope,ಯಾರು ಫಿಲ್ಮ್ ನೋಡ್ಕೊಬಂದು ಕೇಳ್ತಿರೋರು ಲೈಕ್ ಮಾಡಿ,1
Not-Hope,@ಪ್ರಸಾದ್ ಹೆಗ್ಡೆ  ಆಂಧ್ರವಲ ಗಳು ಎದ್ದರೆ .  ಅಂದ್ರ ನಾಯಿಗಳು ತೆಲುಗು.ಕನ್ನಡ ಪ್ರೇಮಿಗಳು ಕನ್ನಡ ಸಿನಿಮಾ ನೋಡಿತರೆ.  ದರ್ಶನ್. ಸುದೀಪ್. ಪುನೀತ್. ಯಶ್. ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ .ದ್ರುವ ಸರ್ಜಾ. ಶಿವಣ್ಣ. ಹೆವಿ ಫಾನ್ ಫೆಲೋವಿಂಗ್. ಇದೆ.  ಬಟ್ ಇನ್ನೊಂದು ತೆಲುಗು ಸಿನಿಮಾ ನೋಡೋದು ಚಿಕ್ಕಬಳ್ಳಾಪುರ   ಜಾಸ್ತಿ .,1
Hope,ಕಿಚ್ಚಾ ಫಾನ್'ಸ್ ಕಡೆ ಎಂದ ಚಿತ್ರ ಸಾಥದಿನ ನದಿಯಲಿ ಯೆಂದು ಹಾರೈಸುತ್ತೇನೆ,0
Hope,ವೂವೋಒವ್ವ್ವ್ವೂವುವ್ವೂ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಬ್ರೋ,0
Not-Hope,ಸಾಕ್ ಸಾಕ್ ಥಿಕಾ ಮುಚ್ರೋಲೆ.. ಆತರ ಕ್ಯಾರಿಯರ್ ಚಂಗೆ ಏನಗಲ್ಲ ಲಾಡೆ ನಾನ್ ಮಕ್ಲಾ ಹೋಗ್ ಕೆಲ್ಸಾ ನೋಡಿ,1
Not-Hope,@ವಿನೋದ್ದೇವಾದಿಗ ಜೋಗಿಮನೆ ಮಂಜುನಾಥಶೆಟ್ಟಿಮಜಡ್ಡ@ಜಿಮೇಲ್.ಸಿಒಎಂ,1
Not-Hope,ಅಸ್ನ್,1
Hope,ಯಿಂತ ಮೂವಿ ಪಕ್ಕ 100 ಡೇಸ್ ಗುರು,0
Not-Hope,ಹಾಂಡ್ಸ್ ಅಪ್,1
Not-Hope,ಗುರು ಇ ಬದ್ಯಾವ್ ಹೆಲ್ಟಿರೋಡ್ ಬಾರಿ ಸುಲು,1
Hope,ಸೋಂಗ್ ನಾ ಸ್ಟಾಟಸ್ ಇಟ್ಟಿರೊರು ಲೈಕ್ ಮಾಡ್ರಪ್ಪ,0
Hope,@ಮಂಜುಮಣಿ ಮಂಜುಮಣಿ ಹೌದು ಬ್ರೋ ಯೆಲ್ರು ನಾಮವ್ರೆ ಸೂಪರ್ ನೀವು,0
Not-Hope,ಇದು ಸ್ಲೋ ಅಡಿಕ್ಟ್ ಸಾಂಗ್ ಗುರು.ನ್ಅಡಿಕ್ಟ್ ಆಗೋದು ಪಕ್ಕಾ...,1
Hope,ಅಣ್ಣ ಕ್ಯಾನಾಗಿ ಹೇಳಿದಿರ,0
Not-Hope,ಹಿಂದಿ ಸೋಂಗ್ ಇನ್ನು ಯಾಕೆ ರಿಲೈಸ್ ಆಗಿಲ್ಲ,1
Not-Hope,ಜೈ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ,1
Hope,ಸುಂದರ ಕಲ್ಪನೆಯ ಹಾಸ್ಯ ಪ್ರಸಂಗಗಳು.ನ್ಡಾ. ಶಂಭು ಬಳಿಗಾರರ ಹೇಳುಗಾರಿಕೆ ಜನಮೆಚ್ಚುವಂಥದ್ದು.,0
Not-Hope,ಬೇಡಾ ಈ ಕಚಡ ಶೋ ಗೇ ಬರೋದು ಬೇಡಾ ಸರ್,1
Not-Hope,ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,1
Not-Hope,ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಫಾನ್ ಲೈಕ್ ಹೆರೆ,1
Hope,ಸೂಪರ್ ಅಣ್ಣ. ನೀವ್ ಹೆಲಿಡ್ ಮಾತು 100% ನಿಜಾ. ಒಣೆದು ಮಾತಲು ಒನೆಡ್ ಅರ್ತಾಯಿದೆ.,0
Not-Hope,ಅಲ್ಲಾ ರಿ  ವಾಲ್ಮಿಕಿ ರಿಯಲ್ ಲೈಫ್ ನಾ ಖಾತೆ ಬರ್ದಿದರೋ ರಿಯಲ್ ಖಾತೆ ಬರ್ದಿದರೋ ಅವ್ನು ಗಣೇಶನ ಹತ್ತಿರ ಬರ್ಸಿರಿದು ಅವಗ ರಾಮಾಯಣ ಮಹಾಭಾರತ ನಡಿದೆ ಎಲ್ಲಾ  ಹಾಗಂತ ಅಶ್ವತಾಮ ಬದ್ಕಿದನೆ ಅಂತ ಹೇಗೆ ನಂಬ್ತೀರ ಅಸ್ತುಕ್ಕು ಅದು ನಡಿದಿದೆ ಎಲ್ವೊ ನಮ್ಗ್ ಗೊಟ್ಟೆ ಎಲ್ಲಾ ಅದು ಹೇಗೆ ಆಹ್ವತಾಮ ಬದ್ಕಿದನೆ ಅಂತ ಹೇಳ್ತೀರ. ಎದು ಬಿಡಿ ನೀವು ಅವ್ನಾ ನೋಡಿದಿರ ಬಂದು ಕಟೆ ಹೆಲ್ಡಾ ಅಂತ ಎದೆ ಅಲ್ಲಾ ನೀವು ಹೋಗಿ ಕೇಳಿದಿರ ಅವರು ಬಿಲ್ಡೋಪ್ ಗೆ ಹೇಳಿರ್ಬೋದು. ಎದು ಯಾರಿಗೆ ಎಸ್ಟಾ ಆಗಿದಿಯೋ ಅವ್ರು ಲೈಕ್ ಮಾಡಿ.,1
Not-Hope,@ಕೃಷ್ಣಾನಂದ ನೈಕ್ ಸರ್,1
Not-Hope,ರಕ್ಷಿತ್...ನಾನ್ ಯಾಕ್ದ ಡಿಬಾಸ್ ದಬ್ಬಾ ನಾನ್ ಮಾಗಾ,1
Hope,ಇವ್ರ್ನ ನೋಡಿದ್ರೆ ಅಶ್ವತ್ ಆವೃಣ ನೋಡಿದ ಹಂಗೆ ಆಗುತ್ತೆ......ನ್ವಾಯ್ಸ್ ಅಂತು ಅದೆ ತಾರಾ ಇದೆ,0
Hope,ಕನ್ನಡ ಚಿತ್ರರಂಗಕ್ಕೆ ... ಸಿಗ್ನೇಚರ್ ಮೂವಿ ಆಗುತ್ತೆ.. ಅವನೆ ಶ್ರೀಮನ್ನಾರಾಯಣ....,0
Not-Hope,ಅಯ್ಯೋ  ದೇವ್ರೆ    ಇಎನ್  ಕಾಮೆಡಿ  ಮಾಡ್ತೀರ  ನೀವು  ಹಾಗೆ  ವಾಯ್ಸ್  ಸ್ಪ್ರ್ಬ್,1
Not-Hope,ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,1
Hope,ವಿಷ್ಯುಯಲ್ ಅರೆ ಸೂಪರ್ ಟೊಟೊಲಿ  ಮೂವಿ,0
Hope,ಬೆಳೆದು ನಿಂತಿರೋ ಒಬ್ಬ ಮಗ ಇದ್ದಾರೆ ಅಲ್ವಾ ಸರ್ ನಿಮಗೆ? ಆದ್ರೂ ಇಷ್ಟು ಕಷ್ಟ ಪಡ್ತಾ ಇದ್ದೀರ ಸ್ವಾವಲಂಬಿ ಆಗಿರ್ತೀನಿ ಅಂತ ನೀವು ಗ್ರೇಟ್ ಸರ್,0
Not-Hope,ಹೌದು ಅವನು ನನಗೆ ರಾತ್ರಿ  ಬೇಟಿಯಾಗಿದ್ದ ಕಣ್ಣು ಮುಚ್ಚಿ  ತೆಗೆಯೋದರೂಳಗೆ ಬೆಳಕಾಗಿತ್ತು,1
Not-Hope,ಸೂಪರ್ ಸೋಂಗ್ ಅಣ್ಣ,1
Not-Hope,ಯೂಟ್ಯೂಬ್ ಚ್ಯಾನಲ್ ನಲ್ಲಿ ಅಸ್ನ್ ರಿಲೀಸ್ ಪ್ರೊಮೊಸ್ ಅಪ್ಲೋಡ್ ಮಾಡಿ ಸಿರ್,1
Hope,ಸೂಪರ್ ಬಾಸ್ ಅದ್ಭುತ ಒಳ್ಳೆ ಟ್ಯಾಲೆಂಟ್ ಇದೆ ನಿಮ್ಮಲ್ಲಿ,0
Not-Hope,ಸಿಸಿಯ ಕ್ಯಾಮೆರಾ ಫೂಟೇಜ್ ತೆಗಿರಿ ..ಅವೃತ್ರ ಕೆಲಿ ಮಹಾಭಾರತ ಸ್ಟೋರಿ,1
Not-Hope,ಈ ಸಾಂಗ್ ಕೇಳಿ ರಶ್ಮಿಕಾ ಮಾದಣ್ಣ ಎಷ್ಟು ಹುರ್ಕೊಂಡಿದಾಳೊ ಅವ್ಳಿಗೆ ಒಂದು ಐಸ್,1
Not-Hope,ರಶ್ಮಿಕ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಬೆಳವಣಿಗೆ ನೋಡಿ ?,1
Hope,ಅಣ್ಣ ಸೂಪರ್ ಸೋಂಗ್...,0
Not-Hope,@ದಯಾನಂದ ಸಿಎ ಲೋಲ್ ಅಂತರ್ಜಾತಿ ವಿವಾಹ ಅದ್ರೆ ಕ್ಯಾಸ್ಟೆ ಫಿಯರ್ ಇರಲ್ಲ. ನಾನು ಆ ಕ್ಯಾಸ್ಟೆ ಇ ಕ್ಯಾಸ್ಟೆ ಅಂತ ವೋಟ್ ಹಕ್ಕಲ ಯಲ್ಲ ಮಿಕ್ಸ್ಡ್ ಹಾಗಿರ್ತಾರೆ. ಸರಿಯದವ್ರ್ಗೆ ವೋಟ್ ಹಕ್ತಾರೆ.  ಜೈಲ್ಗೆ ಹೋಗಿಬಂದವ್ರ್ಗೆ ಹಕ್ಕಲ,1
Not-Hope,ಅಧುನಿಕ ಶಂಕರ್ ನಾಗ್,1
Not-Hope,ಸುದೀಪ್ ಸರ್ ಅಂಡ್ ದರ್ಶನ್ ಸರ್ ಅವರಿಗೆ ಇರೋ ಫ್ಯಾನ್ಸ್ ಫಾಲೋಯಿಂಗ್ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಇಲ್ಲ ಅಂದ್ರು ಸಾಂಗ್ 2ಮ್  ಮತ್ತು ಟೀಸರ್ 8.5.ಮ್ ಬೆಂಕಿ ಗುರು ಮೂವಿ  ವೇಟಿಂಗ್,1
Hope,ಜೈ ಕನ್ನಡ,0
Hope,ಹೆಲ್ಲೊ ಅಮರ್ ಪ್ರಸಾದ್ ತುಂಭ ಚೆಂದ ಇತ್ತು ನಿಮ್ಮ ಈ ಪ್ರಯತ್ನ ಸಾಕಶುಟ್ ವಿಷ್ಯಗಳನ್ನು  ಮುಂಡೆ ಇಟ್ಟಿರಿ ಇದು ನಮೆಗೆ ಗೋಥೆ ಇರಲಿಲ್ಲ. ಚೀನಾ ನಿಜಕ್ಕೂ ಎಂಥ ಸಮರ್ಥ ದೇಶ ದೇಶಪ್ರೀಮಿಗಳೇ ತುಂಬಿರುವಂಥ ದೇಶ ಮೂಡಲು ನಮ್ಮಲೆ ಈ ದಾರಿದರ ರಾಜಕೀಹವನ್ನು ಒಡ್ಡು ಮಿಲಿಟರಿ ಆಡಳಿತ ಬರಬೇಕು ಈಗ ಇತ್ನ್ದು ಕೊಬ್ಬಿರುವ ರಾಜಕಾರ್ಣಿಗಳಾಗ ಅಸ್ಥಿ ಪಸ್ಥಿಗಳನ್ನು ಒಂದು ರೂಪೀನು ಬೀಡದೆ ಕಿತ್ತುಕೊಂಡು ಅವರನ್ನು ಬೀಧಿ ಭಿಖರಿಮಾಡಿದರೆ ನಮ್ಮ ದೇಶ ಸಿರಿವಂಥವಾಗುವುದರಲ್ಲಿ ನೋ ಡಬ್ಟ್,0
Not-Hope,ಟಾಪ್  ಬೆಂಕಿ ಮಾಗಾ,1
Not-Hope,ಮೋದಿಜ್ಜಿ ಅವ್ರಿಗೆ ಗೋತು ಆಸ್ತೆ ಗೋತು ಸೋಲ್ಡಿಯರ್ಸ್ ವ್ಯಾಲ್ಯೂ,1
Hope,ಸಪ್ಪರ್  ಗುರು,0
Hope,ಸೂಪರ್ ಜೈ ಕಾಣದಿಗ,0
Not-Hope,ಇಎನ್ ಕಥೆ ಕಟ್ಟುತಿಯ ಗುರು🤣🤣🤣🤣..... . ಪ್ರೂಫ್ ಕೊಡು ಸುಳ್ಳು ಕಥೆ ಕಟ್ಬೇಡ,1
Not-Hope,ರಶ್ಮಿಕಾ ಫಾನ್ಸ್  ಎನ್ಡಿ ದೇವರಕೊಂಡ ಫಾನ್ಸ್ ಊರ್ಕೊಂಡಿರ್ತಾರಿಯಾ,1
Hope,ಸೂಪರ್ ತೊಗರಿ ತಿಪ್ಪ,0
Not-Hope,ಸರ್ ಪ್ಲೀಸ್ ರೀ ರಿಲೀಸ್ ಮಾಡಿ ಮೂವೀ ನಾ.....,1
Not-Hope,@ಪೃಥ್ವಿ ನಾಯಕ್ ನಿ ಷಂಡ,1
Not-Hope,ಬ್ ಅಜನೀಶ್ ಲೋಕನಾಥ್ ಬಿಜಿಎಂ ಸ್ಟನ್ ಬ್ರೋ..,1
Not-Hope,ರಶ್ಮಿಕಾ ತು..ಲ್.ಲ್.ಇ ಇರ್ವೆ ಅಂಕೋಆವ್ರೊ ಒಂದು ಲೈಕ್,1
Not-Hope,ನಾಚಿಕೆ ಆಗ್ತಿದೆ ನಂಗೆ ಎಂಥದೊ ಡಾಡ್ ಡಾಡ್ ಹೆರೋಸ್ ಮೋವಿ ಚೆನ್ನಾಗಿಲ್ದಿದ್ದ್ರೂ  ಓಡ್ತವೆ,1
Not-Hope,ಬೆಂಕಿ ಬಿಂದಂಗಿದೆ ರಸ್ಮಿಕಗೆ,1
Not-Hope,ಇ ಲೈಕ್ ಯೂರ್ ವಾಯ್ಸ್ ಬ್ರೋ,1
Hope,ಯಲ್ಲ ಹೆರೊ ಫಾನ್ಸ್ ಇ ಮೂವಿ ನಾ ಸಪೋರ್ಟ್ ಮಾಡ್ತಿನಿ ಅನ್ನೋರು ಲೈಕ್ ಮಾಡಿ,0
Hope,ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ...ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಫಾನ್ಸ್ ಲೈಕ್ ಹೆರೆ,0
Not-Hope,ತುಂಬು ಹೃದಯದ ಧನ್ಯವಾದಗಳು ಸರ್,1
Hope,ಇ ಮೂವಿ ಪಕ್ಕ ಚರಿತ್ರೆ ಶೃಷ್ಟಿಸುತ್ತದೆ,0
Hope,ನಾನು ಕೂಡಾ ಡೈರೆಕ್ಷನ್ ಕೋರ್ಸ್ ಕಲಿತ ಇದ್ದೇನೆ...ನಿಮ್ಮ ಇ ಮೇಲ್ ಇ'ದ್ ಇದ್ರೆ ಸೆಂಡ್ ಮಾಡಿ ಬ್ರೋ...ನಾನು ಒಂದು ಸ್ಕ್ರಿಪ್ಟ್ ಬರ್ದಿದ್ದೇನೆ... ಟ್ರೈಯಿಂಗ್ ಹಾರ್ಡ್ ಮೇಕ್ ಫಿಲ್ಮ್ ....,0
Hope,ಯೆನಾ ಲಿರಿಕ್ಸ್ ಗುರು,0
Not-Hope,ಹಾಂಡ್ಸ್ ಅಪ್ ಅವತಾರ,1
Hope,ಸ್ ಸೂಪರ್ ಚಮಯ್ಯ ಮೆಸ್ಟ್ರೆ ನಿಮ್ಮ ವಲ್ಲೆತನ,0
Not-Hope,ಬಟ್ ಕೋಣೆ ಯಲ್ಲಿ ಪೋಲೀಸ್ ಮಗಳ ಜೀವನ ಡಿಎ ಬಗ್ಗೆ ಕ್ಲಾರಿಟಿ ಕೊಡ್ಬೇಕಿತ್ತು... ನೀಡೊಂದು ಬಿಟ್ಟು ಫಿಲ್ಮ್ ಮಾತ್ರ,1
Hope,ಈ ಚಿತ್ರದಲ್ಲಿ ಯಾವ್ ರೇಂಜ್ ಗೆ ಗ್ರಾಫಿಕ್ಸ್ ಮಾಡಿದ್ದಾರೆ ಅಂತ ಮತ್ತೊಬ್ಬ ವಿಎಫ್ಎಕ್ಸ್ ಆರ್ಟಿಸ್ಟ್ ಗೆ ಗೊತ್ತಾಗೋದು,0
Not-Hope,ಫಾನ್ ಆಗೋದೆ ಬಯ್ಯ ನಿಂಗೆ..,1
Not-Hope,ಸೋಂಗ್ ಸೂಪರ್ ಅನ್ನೂರು ಹಾಂಡ್ಸ್ ಅಪ್ ಮಾಡಿ,1
Not-Hope,ಕಥೆಯಲ್ಲಿ ದಮ್ ಇಲ್ಲ,1
Not-Hope,ರಶ್ಮಿಕಾ ಮಂಡನ ಆಂಟಿ ಫುಲ್ ಸ್ಟೊಮಾಚ್ ಬರ್ನಿಂಗ್ ಹಾ?!!! 🤣🤣🤣,1
Not-Hope,ವ್ಹೋ ಇಸ್ ಆಫ್ಟರ್ ಹೌದು ಹುಲಿಯ,1
Not-Hope,ಒಸಮ್ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ,1
Hope,ಹಾಡು ಕೇಳ್ತಾಯಿದ್ರೆ ಒಂಥರ ಲವ್ಲಿ ಕಿಕ್ ಏರುತ್ತೆ ಅನ್ನೋರು ಲೈಕ್ ಮಾಡಿ.......ನ್ಧನ್ಯವಾದಗಳು...ನ್ರಕ್ಷಿತ್ ಸರ್...ವಿಜಯ್ ಸರ್....ಅಜನೀಶ್ ಸರ್... ಸೂಪರ್ಬ್ ಸಾಂಗ್.ಹ್ಯಾಂಡ್ಸ್ ಅಪ್,0
Not-Hope,ಡಿಂಕ್ಚಾಕ್ ಹಾಡುಗಳನ್ನ ಕೆಲಿ ಬೇಸೊತ್ತೋಗಿರೋ ಕನ್ನಡ ಜನತೆಗೆ ಅಧ್ಭುತ ರಸದೌತನ ಕೊಡುವ ಡಿಫರೆಂಟ್ ಹಾಡು....... ರವಿಚಂದ್ರನ್ ಅವ್ರ ಎಎ ಹಾಡುಗಳ ಹಬ್ಬ ನೆನಪಾಯಿತು..... ಬ್ಲಾಕ್ಬಸ್ಟರ್ ಅಸ್ನ್,1
Not-Hope,ಸೂಪರ್ ಸಿರ್,1
Not-Hope,ಅಚ್ಚ ಕನ್ನಡ ಹಾಡಿಗೆ ಹ್ಯಾಂಡ್ಸಪ್ ಎಂಬ ದೃಷ್ಟಿ ಚುಕ್ಕೆ.,1
Hope,ಅಭಿನಯಚಕ್ರವರ್ತಿ ಕಿಚ್ಚಾ ಸುದೀಪಣ್ಣ ಫ್ಯಾನ್ಸ್  ಸಪೋಟ್ ಇನ್ ಅವನೇ ಶ್ರೀ ಮನ್ನಾರಾಯಣ ಮೂವಿ,0
Not-Hope,ಮಂಗಳ ಗ್ರಾಹಕೆ ಹೋಗೋವ್ರಿಗೆ ಆ ಅಶ್ವಥಾಮ ಎದ್ಧಿದ್ರೆ   ಅಂಥ ಗೊತ್ತಿದ್ರೆ ಅವ್ನನ್ನೇ ಕುರ್ಸ್ಕೊಂಡು ಮಹಾಭಾರತ ಕಥೆನೆ ಪೂರ್ತಿ ಆಗಿ ಬಾರ್ಸ್ಕೋಥಾ ಎಧ್ರು ಆಸ್ತೆ ಯಾಕೆ   ಮಹಾಭಾರತ ನಡೆಧಿತ್ತಂತೆ ಅನ್ನೋ ಬಾಧಲು ಮಹಾಬಾರತ ನದ್ಧಿದು ಸತ್ಯನೆ ಅಂಥ ಪ್ರೂಫ್ ಕೂಡಾ ಮಾಡ್ತ ಎಧ್ರಲ್ವಾ,1
Hope,ಸೂಪರ್  ಬ್ರೋ,0
Not-Hope,ಫ್ಲಾಪ್ ಮೂವಿ........ ಬೋರಿಂಗ್,1
Not-Hope,@ಗಜೇಂದ್ರ ಎಚ್ವಿ ನೀನ್ ಇಎನ್ ಮಾಡಿರೋದು ಮೇಲೆ,1
Not-Hope,ಜೈ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ,1
Hope,ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೂ ಅವತಾರ,0
Hope,ಏನು ತಪ್ಪಿಲ್ಲ ಸರಿಯಾಗಿ ಹೇಳಿದ್ದಿರಾ,0
